month,day,time,humidity,tempC,heatindex,normalized_heatindex,fan_speed
7,10,16,49,28,29,0.619047619047619,3
7,10,17,51,28,28,0.571428571428571,3
7,10,18,54,27,28,0.571428571428571,3
7,10,19,58,26,27,0.523809523809524,3
7,10,20,62,25,26,0.476190476190476,2
7,10,21,66,24,26,0.476190476190476,2
7,10,22,68,24,25,0.428571428571429,2
7,10,23,69,23,25,0.428571428571429,2
7,11,0,71,23,25,0.428571428571429,2
7,11,1,71,23,25,0.428571428571429,2
7,11,2,71,22,25,0.428571428571429,2
7,11,3,72,22,25,0.428571428571429,2
7,11,4,71,22,25,0.428571428571429,2
7,11,5,70,22,25,0.428571428571429,2
7,11,6,70,23,25,0.428571428571429,2
7,11,7,66,24,25,0.428571428571429,2
7,11,8,62,25,26,0.476190476190476,2
7,11,9,58,26,27,0.523809523809524,3
7,11,10,53,27,28,0.571428571428571,3
7,11,11,49,28,29,0.619047619047619,3
7,11,12,44,29,30,0.666666666666667,4
7,11,13,44,30,30,0.666666666666667,4
7,11,14,43,30,30,0.666666666666667,4
7,11,15,42,30,31,0.714285714285714,4
7,11,16,44,30,30,0.666666666666667,4
7,11,17,46,29,30,0.666666666666667,4
7,11,18,48,28,29,0.619047619047619,3
7,11,19,51,28,28,0.571428571428571,3
7,11,20,54,27,28,0.571428571428571,3
7,11,21,57,26,27,0.523809523809524,3
7,11,22,60,25,27,0.523809523809524,3
7,11,23,63,25,26,0.476190476190476,2
7,12,0,66,24,26,0.476190476190476,2
7,12,1,67,24,26,0.476190476190476,2
7,12,2,69,24,25,0.428571428571429,2
7,12,3,70,23,25,0.428571428571429,2
7,12,4,70,23,25,0.428571428571429,2
7,12,5,71,23,25,0.428571428571429,2
7,12,6,71,23,25,0.428571428571429,2
7,12,7,67,24,26,0.476190476190476,2
7,12,8,64,25,26,0.476190476190476,2
7,12,9,60,26,27,0.523809523809524,3
7,12,10,54,27,28,0.571428571428571,3
7,12,11,49,29,29,0.619047619047619,3
7,12,12,43,30,30,0.666666666666667,4
7,12,13,45,30,30,0.666666666666667,4
7,12,14,46,29,30,0.666666666666667,4
7,12,15,48,29,30,0.666666666666667,4
7,12,16,55,28,29,0.619047619047619,3
7,12,17,61,26,28,0.571428571428571,3
7,12,18,68,25,26,0.476190476190476,2
7,12,19,70,25,26,0.476190476190476,2
7,12,20,72,24,26,0.476190476190476,2
7,12,21,73,24,26,0.476190476190476,2
7,12,22,74,24,26,0.476190476190476,2
7,12,23,74,24,26,0.476190476190476,2
7,13,0,75,23,25,0.428571428571429,2
7,13,1,76,23,25,0.428571428571429,2
7,13,2,77,23,25,0.428571428571429,2
7,13,3,79,23,25,0.428571428571429,2
7,13,4,79,22,25,0.428571428571429,2
7,13,5,79,22,25,0.428571428571429,2
7,13,6,79,22,25,0.428571428571429,2
7,13,7,75,23,25,0.428571428571429,2
7,13,8,71,24,26,0.476190476190476,2
7,13,9,67,25,27,0.523809523809524,3
7,13,10,60,27,28,0.571428571428571,3
7,13,11,53,28,29,0.619047619047619,3
7,13,12,46,30,31,0.714285714285714,4
7,13,13,44,30,31,0.714285714285714,4
7,13,14,42,31,31,0.714285714285714,4
7,13,15,40,31,32,0.761904761904762,4
7,13,16,42,31,31,0.714285714285714,4
7,13,17,45,30,31,0.714285714285714,4
7,13,18,47,29,30,0.666666666666667,4
7,13,19,52,28,29,0.619047619047619,3
7,13,20,57,27,28,0.571428571428571,3
7,13,21,62,26,27,0.523809523809524,3
7,13,22,66,25,27,0.523809523809524,3
7,13,23,70,24,26,0.476190476190476,2
7,14,0,74,23,25,0.428571428571429,2
7,14,1,75,23,25,0.428571428571429,2
7,14,2,76,23,25,0.428571428571429,2
7,14,3,78,22,25,0.428571428571429,2
7,14,4,78,22,25,0.428571428571429,2
7,14,5,78,22,25,0.428571428571429,2
7,14,6,78,22,25,0.428571428571429,2
7,14,7,74,23,26,0.476190476190476,2
7,14,8,70,24,26,0.476190476190476,2
7,14,9,66,26,27,0.523809523809524,3
7,14,10,60,27,28,0.571428571428571,3
7,14,11,55,28,29,0.619047619047619,3
7,14,12,49,29,30,0.666666666666667,4
7,14,13,50,29,30,0.666666666666667,4
7,14,14,50,29,30,0.666666666666667,4
7,14,15,51,29,30,0.666666666666667,4
7,14,16,57,28,29,0.619047619047619,3
7,14,17,64,27,29,0.619047619047619,3
7,14,18,70,26,28,0.571428571428571,3
7,14,19,76,25,27,0.523809523809524,3
7,14,20,81,24,27,0.523809523809524,3
7,14,21,87,23,27,0.523809523809524,3
7,14,22,87,23,26,0.476190476190476,2
7,14,23,86,22,25,0.428571428571429,2
7,15,0,86,22,24,0.380952380952381,2
7,15,1,87,22,24,0.380952380952381,2
7,15,2,87,22,24,0.380952380952381,2
7,15,3,88,22,24,0.380952380952381,2
7,15,4,86,22,24,0.380952380952381,2
7,15,5,84,22,25,0.428571428571429,2
7,15,6,83,22,25,0.428571428571429,2
7,15,7,78,23,25,0.428571428571429,2
7,15,8,74,24,26,0.476190476190476,2
7,15,9,69,25,27,0.523809523809524,3
7,15,10,64,26,28,0.571428571428571,3
7,15,11,59,27,29,0.619047619047619,3
7,15,12,54,28,30,0.666666666666667,4
7,15,13,54,28,30,0.666666666666667,4
7,15,14,55,28,30,0.666666666666667,4
7,15,15,55,29,30,0.666666666666667,4
7,15,16,59,28,29,0.619047619047619,3
7,15,17,62,27,28,0.571428571428571,3
7,15,18,66,26,28,0.571428571428571,3
7,15,19,70,25,27,0.523809523809524,3
7,15,20,75,24,26,0.476190476190476,2
7,15,21,79,23,25,0.428571428571429,2
7,15,22,81,23,25,0.428571428571429,2
7,15,23,83,22,25,0.428571428571429,2
7,16,0,85,22,25,0.428571428571429,2
7,16,1,85,22,25,0.428571428571429,2
7,16,2,85,22,24,0.380952380952381,2
7,16,3,85,22,24,0.380952380952381,2
7,16,4,85,22,24,0.380952380952381,2
7,16,5,84,22,25,0.428571428571429,2
7,16,6,83,22,25,0.428571428571429,2
7,16,7,79,23,25,0.428571428571429,2
7,16,8,75,24,26,0.476190476190476,2
7,16,9,72,25,26,0.476190476190476,2
7,16,10,66,26,27,0.523809523809524,3
7,16,11,61,27,28,0.571428571428571,3
7,16,12,56,28,29,0.619047619047619,3
7,16,13,54,29,30,0.666666666666667,4
7,16,14,52,29,30,0.666666666666667,4
7,16,15,50,29,30,0.666666666666667,4
7,16,16,53,29,30,0.666666666666667,4
7,16,17,56,28,30,0.666666666666667,4
7,16,18,59,28,29,0.619047619047619,3
7,16,19,66,27,28,0.571428571428571,3
7,16,20,73,26,27,0.523809523809524,3
7,16,21,80,24,26,0.476190476190476,2
7,16,22,81,24,26,0.476190476190476,2
7,16,23,82,23,25,0.428571428571429,2
7,17,0,84,22,25,0.428571428571429,2
7,17,1,84,22,25,0.428571428571429,2
7,17,2,84,22,25,0.428571428571429,2
7,17,3,84,22,25,0.428571428571429,2
7,17,4,83,22,25,0.428571428571429,2
7,17,5,83,22,25,0.428571428571429,2
7,17,6,82,22,25,0.428571428571429,2
7,17,7,79,23,25,0.428571428571429,2
7,17,8,76,24,26,0.476190476190476,2
7,17,9,73,24,26,0.476190476190476,2
7,17,10,69,25,27,0.523809523809524,3
7,17,11,65,26,28,0.571428571428571,3
7,17,12,60,27,29,0.619047619047619,3
7,17,13,58,28,30,0.666666666666667,4
7,17,14,55,29,30,0.666666666666667,4
7,17,15,53,29,31,0.714285714285714,4
7,17,16,56,28,30,0.666666666666667,4
7,17,17,59,28,29,0.619047619047619,3
7,17,18,62,27,29,0.619047619047619,3
7,17,19,68,26,28,0.571428571428571,3
7,17,20,74,25,27,0.523809523809524,3
7,17,21,81,24,26,0.476190476190476,2
7,17,22,82,23,25,0.428571428571429,2
7,17,23,84,23,25,0.428571428571429,2
7,18,0,86,22,25,0.428571428571429,2
7,18,1,85,22,25,0.428571428571429,2
7,18,2,84,22,25,0.428571428571429,2
7,18,3,84,22,25,0.428571428571429,2
7,18,4,83,22,25,0.428571428571429,2
7,18,5,82,22,25,0.428571428571429,2
7,18,6,81,23,25,0.428571428571429,2
7,18,7,77,23,25,0.428571428571429,2
7,18,8,74,24,26,0.476190476190476,2
7,18,9,70,25,27,0.523809523809524,3
7,18,10,66,26,28,0.571428571428571,3
7,18,11,62,27,29,0.619047619047619,3
7,18,12,57,28,30,0.666666666666667,4
7,18,13,56,28,30,0.666666666666667,4
7,18,14,55,29,30,0.666666666666667,4
7,18,15,55,29,30,0.666666666666667,4
7,18,16,57,28,30,0.666666666666667,4
7,18,17,60,28,29,0.619047619047619,3
7,18,18,62,27,29,0.619047619047619,3
7,18,19,66,26,28,0.571428571428571,3
7,18,20,70,25,27,0.523809523809524,3
7,18,21,74,25,27,0.523809523809524,3
7,18,22,77,24,26,0.476190476190476,2
7,18,23,80,24,26,0.476190476190476,2
7,19,0,83,23,25,0.428571428571429,2
7,19,1,85,23,25,0.428571428571429,2
7,19,2,88,22,25,0.428571428571429,2
7,19,3,90,22,24,0.380952380952381,2
7,19,4,89,22,24,0.380952380952381,2
7,19,5,87,22,25,0.428571428571429,2
7,19,6,86,22,25,0.428571428571429,2
7,19,7,82,23,25,0.428571428571429,2
7,19,8,78,24,26,0.476190476190476,2
7,19,9,74,24,26,0.476190476190476,2
7,19,10,71,25,27,0.523809523809524,3
7,19,11,68,26,28,0.571428571428571,3
7,19,12,65,27,29,0.619047619047619,3
7,19,13,65,27,28,0.571428571428571,3
7,19,14,66,27,28,0.571428571428571,3
7,19,15,67,27,28,0.571428571428571,3
7,19,16,70,26,28,0.571428571428571,3
7,19,17,74,25,27,0.523809523809524,3
7,19,18,77,24,26,0.476190476190476,2
7,19,19,80,24,26,0.476190476190476,2
7,19,20,82,23,25,0.428571428571429,2
7,19,21,84,23,25,0.428571428571429,2
7,19,22,84,22,25,0.428571428571429,2
7,19,23,83,22,25,0.428571428571429,2
7,20,0,82,22,25,0.428571428571429,2
7,20,1,82,22,24,0.380952380952381,2
7,20,2,83,22,24,0.380952380952381,2
7,20,3,83,22,24,0.380952380952381,2
7,20,4,83,22,24,0.380952380952381,2
7,20,5,83,22,24,0.380952380952381,2
7,20,6,83,22,24,0.380952380952381,2
7,20,7,82,22,24,0.380952380952381,2
7,20,8,82,22,25,0.428571428571429,2
7,20,9,81,22,25,0.428571428571429,2
7,20,10,79,23,25,0.428571428571429,2
7,20,11,77,23,25,0.428571428571429,2
7,20,12,75,24,26,0.476190476190476,2
7,20,13,73,24,26,0.476190476190476,2
7,20,14,71,25,27,0.523809523809524,3
7,20,15,69,26,27,0.523809523809524,3
7,20,16,70,25,27,0.523809523809524,3
7,20,17,71,25,26,0.476190476190476,2
7,20,18,72,25,26,0.476190476190476,2
7,20,19,74,24,26,0.476190476190476,2
7,20,20,77,23,25,0.428571428571429,2
7,20,21,80,23,25,0.428571428571429,2
7,20,22,81,22,25,0.428571428571429,2
7,20,23,82,22,25,0.428571428571429,2
7,21,0,84,22,24,0.380952380952381,2
7,21,1,85,22,24,0.380952380952381,2
7,21,2,86,21,24,0.380952380952381,2
7,21,3,87,21,24,0.380952380952381,2
7,21,4,86,21,24,0.380952380952381,2
7,21,5,86,22,24,0.380952380952381,2
7,21,6,85,22,25,0.428571428571429,2
7,21,7,82,22,25,0.428571428571429,2
7,21,8,79,23,25,0.428571428571429,2
7,21,9,76,24,26,0.476190476190476,2
7,21,10,73,24,26,0.476190476190476,2
7,21,11,71,25,27,0.523809523809524,3
7,21,12,69,26,27,0.523809523809524,3
7,21,13,68,26,27,0.523809523809524,3
7,21,14,67,26,28,0.571428571428571,3
7,21,15,67,26,28,0.571428571428571,3
7,21,16,69,26,27,0.523809523809524,3
7,21,17,71,25,27,0.523809523809524,3
7,21,18,73,25,26,0.476190476190476,2
7,21,19,76,24,26,0.476190476190476,2
7,21,20,78,24,26,0.476190476190476,2
7,21,21,81,23,25,0.428571428571429,2
7,21,22,82,23,25,0.428571428571429,2
7,21,23,83,23,25,0.428571428571429,2
7,22,0,84,23,25,0.428571428571429,2
7,22,1,84,23,25,0.428571428571429,2
7,22,2,84,23,25,0.428571428571429,2
7,22,3,85,23,25,0.428571428571429,2
7,22,4,85,22,25,0.428571428571429,2
7,22,5,84,22,25,0.428571428571429,2
7,22,6,84,22,25,0.428571428571429,2
7,22,7,82,22,25,0.428571428571429,2
7,22,8,80,23,25,0.428571428571429,2
7,22,9,78,23,25,0.428571428571429,2
7,22,10,76,24,25,0.428571428571429,2
7,22,11,74,24,26,0.476190476190476,2
7,22,12,73,24,26,0.476190476190476,2
7,22,13,76,24,26,0.476190476190476,2
7,22,14,79,23,25,0.428571428571429,2
7,22,15,83,23,25,0.428571428571429,2
7,22,16,86,22,24,0.380952380952381,2
7,22,17,89,22,24,0.380952380952381,2
7,22,18,92,21,23,0.333333333333333,2
7,22,19,92,21,22,0.285714285714286,1
7,22,20,93,21,22,0.285714285714286,1
7,22,21,93,21,21,0.238095238095238,1
7,22,22,92,21,21,0.238095238095238,1
7,22,23,91,21,21,0.238095238095238,1
7,23,0,90,21,21,0.238095238095238,1
7,23,1,90,21,21,0.238095238095238,1
7,23,2,89,21,21,0.238095238095238,1
7,23,3,88,21,21,0.238095238095238,1
7,23,4,88,20,20,0.19047619047619,1
7,23,5,88,20,20,0.19047619047619,1
7,23,6,88,20,20,0.19047619047619,1
7,23,7,87,21,21,0.238095238095238,1
7,23,8,86,21,21,0.238095238095238,1
7,23,9,85,21,22,0.285714285714286,1
7,23,10,82,22,23,0.333333333333333,2
7,23,11,79,23,24,0.380952380952381,2
7,23,12,76,23,25,0.428571428571429,2
7,23,13,74,24,26,0.476190476190476,2
7,23,14,71,24,26,0.476190476190476,2
7,23,15,69,25,27,0.523809523809524,3
7,23,16,70,25,26,0.476190476190476,2
7,23,17,72,24,26,0.476190476190476,2
7,23,18,74,24,26,0.476190476190476,2
7,23,19,77,23,25,0.428571428571429,2
7,23,20,80,23,25,0.428571428571429,2
7,23,21,83,22,25,0.428571428571429,2
7,23,22,84,22,24,0.380952380952381,2
7,23,23,86,22,24,0.380952380952381,2
7,24,0,87,21,23,0.333333333333333,2
7,24,1,88,21,22,0.285714285714286,1
7,24,2,88,21,22,0.285714285714286,1
7,24,3,89,21,21,0.238095238095238,1
7,24,4,88,21,21,0.238095238095238,1
7,24,5,87,21,22,0.285714285714286,1
7,24,6,86,21,22,0.285714285714286,1
7,24,7,82,22,23,0.333333333333333,2
7,24,8,79,23,25,0.428571428571429,2
7,24,9,75,24,26,0.476190476190476,2
7,24,10,71,25,27,0.523809523809524,3
7,24,11,67,26,28,0.571428571428571,3
7,24,12,63,27,29,0.619047619047619,3
7,24,13,62,27,29,0.619047619047619,3
7,24,14,62,27,29,0.619047619047619,3
7,24,15,62,27,29,0.619047619047619,3
7,24,16,65,27,28,0.571428571428571,3
7,24,17,68,26,28,0.571428571428571,3
7,24,18,71,25,27,0.523809523809524,3
7,24,19,75,25,27,0.523809523809524,3
7,24,20,78,24,26,0.476190476190476,2
7,24,21,82,24,26,0.476190476190476,2
7,24,22,84,23,25,0.428571428571429,2
7,24,23,86,23,25,0.428571428571429,2
7,25,0,88,22,25,0.428571428571429,2
7,25,1,88,22,25,0.428571428571429,2
7,25,2,88,22,25,0.428571428571429,2
7,25,3,88,22,25,0.428571428571429,2
7,25,4,88,22,25,0.428571428571429,2
7,25,5,87,22,25,0.428571428571429,2
7,25,6,87,22,25,0.428571428571429,2
7,25,7,85,22,25,0.428571428571429,2
7,25,8,83,23,25,0.428571428571429,2
7,25,9,82,23,26,0.476190476190476,2
7,25,10,78,24,26,0.476190476190476,2
7,25,11,74,25,27,0.523809523809524,3
7,25,12,70,26,28,0.571428571428571,3
7,25,13,68,26,28,0.571428571428571,3
7,25,14,67,27,28,0.571428571428571,3
7,25,15,65,27,29,0.619047619047619,3
7,25,16,69,26,28,0.571428571428571,3
7,25,17,72,25,27,0.523809523809524,3
7,25,18,75,25,27,0.523809523809524,3
7,25,19,77,24,26,0.476190476190476,2
7,25,20,80,24,26,0.476190476190476,2
7,25,21,82,23,25,0.428571428571429,2
7,25,22,83,23,25,0.428571428571429,2
7,25,23,84,23,25,0.428571428571429,2
7,26,0,85,22,25,0.428571428571429,2
7,26,1,86,22,24,0.380952380952381,2
7,26,2,87,22,24,0.380952380952381,2
7,26,3,88,21,23,0.333333333333333,2
7,26,4,88,21,23,0.333333333333333,2
7,26,5,87,21,22,0.285714285714286,1
7,26,6,87,21,22,0.285714285714286,1
7,26,7,84,22,23,0.333333333333333,2
7,26,8,80,23,25,0.428571428571429,2
7,26,9,77,24,26,0.476190476190476,2
7,26,10,73,24,26,0.476190476190476,2
7,26,11,70,25,27,0.523809523809524,3
7,26,12,66,26,28,0.571428571428571,3
7,26,13,67,26,28,0.571428571428571,3
7,26,14,67,26,27,0.523809523809524,3
7,26,15,67,26,27,0.523809523809524,3
7,26,16,69,25,27,0.523809523809524,3
7,26,17,71,24,26,0.476190476190476,2
7,26,18,74,24,26,0.476190476190476,2
7,26,19,76,23,25,0.428571428571429,2
7,26,20,78,23,25,0.428571428571429,2
7,26,21,80,22,25,0.428571428571429,2
7,26,22,81,22,25,0.428571428571429,2
7,26,23,82,22,24,0.380952380952381,2
7,27,0,83,22,24,0.380952380952381,2
7,27,1,83,21,24,0.380952380952381,2
7,27,2,84,21,23,0.333333333333333,2
7,27,3,84,21,23,0.333333333333333,2
7,27,4,83,21,23,0.333333333333333,2
7,27,5,83,21,22,0.285714285714286,1
7,27,6,82,21,22,0.285714285714286,1
7,27,7,80,21,23,0.333333333333333,2
7,27,8,78,22,24,0.380952380952381,2
7,27,9,76,23,25,0.428571428571429,2
7,27,10,73,23,26,0.476190476190476,2
7,27,11,69,24,26,0.476190476190476,2
7,27,12,65,25,27,0.523809523809524,3
7,27,13,63,26,27,0.523809523809524,3
7,27,14,62,26,28,0.571428571428571,3
7,27,15,60,27,28,0.571428571428571,3
7,27,16,62,26,27,0.523809523809524,3
7,27,17,64,25,27,0.523809523809524,3
7,27,18,66,25,26,0.476190476190476,2
7,27,19,69,24,26,0.476190476190476,2
7,27,20,71,23,25,0.428571428571429,2
7,27,21,74,23,25,0.428571428571429,2
7,27,22,76,22,24,0.380952380952381,2
7,27,23,78,22,24,0.380952380952381,2
7,28,0,80,21,23,0.333333333333333,2
7,28,1,81,21,22,0.285714285714286,1
7,28,2,82,21,21,0.238095238095238,1
7,28,3,82,21,21,0.238095238095238,1
7,28,4,82,21,21,0.238095238095238,1
7,28,5,82,21,21,0.238095238095238,1
7,28,6,81,21,22,0.285714285714286,1
7,28,7,79,22,23,0.333333333333333,2
7,28,8,76,22,24,0.380952380952381,2
7,28,9,74,23,25,0.428571428571429,2
7,28,10,71,24,26,0.476190476190476,2
7,28,11,69,24,26,0.476190476190476,2
7,28,12,66,25,26,0.476190476190476,2
7,28,13,67,25,26,0.476190476190476,2
7,28,14,67,25,26,0.476190476190476,2
7,28,15,68,25,26,0.476190476190476,2
7,28,16,70,24,26,0.476190476190476,2
7,28,17,72,24,26,0.476190476190476,2
7,28,18,74,24,25,0.428571428571429,2
7,28,19,75,23,25,0.428571428571429,2
7,28,20,77,23,25,0.428571428571429,2
7,28,21,78,22,25,0.428571428571429,2
7,28,22,80,22,24,0.380952380952381,2
7,28,23,82,21,24,0.380952380952381,2
7,29,0,84,21,23,0.333333333333333,2
7,29,1,85,21,22,0.285714285714286,1
7,29,2,85,21,21,0.238095238095238,1
7,29,3,86,20,20,0.19047619047619,1
7,29,4,86,20,21,0.238095238095238,1
7,29,5,86,21,21,0.238095238095238,1
7,29,6,86,21,22,0.285714285714286,1
7,29,7,84,21,23,0.333333333333333,2
7,29,8,82,22,24,0.380952380952381,2
7,29,9,80,23,25,0.428571428571429,2
7,29,10,75,23,25,0.428571428571429,2
7,29,11,71,24,26,0.476190476190476,2
7,29,12,66,25,26,0.476190476190476,2
7,29,13,66,25,26,0.476190476190476,2
7,29,14,65,25,26,0.476190476190476,2
7,29,15,65,25,26,0.476190476190476,2
7,29,16,66,24,26,0.476190476190476,2
7,29,17,68,24,26,0.476190476190476,2
7,29,18,69,24,25,0.428571428571429,2
7,29,19,71,23,25,0.428571428571429,2
7,29,20,74,23,25,0.428571428571429,2
7,29,21,76,22,25,0.428571428571429,2
7,29,22,78,22,24,0.380952380952381,2
7,29,23,80,22,24,0.380952380952381,2
7,30,0,83,21,23,0.333333333333333,2
7,30,1,84,21,22,0.285714285714286,1
7,30,2,85,21,21,0.238095238095238,1
7,30,3,86,21,21,0.238095238095238,1
7,30,4,85,21,21,0.238095238095238,1
7,30,5,84,21,21,0.238095238095238,1
7,30,6,84,21,22,0.285714285714286,1
7,30,7,81,21,23,0.333333333333333,2
7,30,8,78,22,24,0.380952380952381,2
7,30,9,74,23,25,0.428571428571429,2
7,30,10,70,24,26,0.476190476190476,2
7,30,11,65,25,27,0.523809523809524,3
7,30,12,60,26,27,0.523809523809524,3
7,30,13,59,26,27,0.523809523809524,3
7,30,14,58,27,28,0.571428571428571,3
7,30,15,57,27,28,0.571428571428571,3
7,30,16,59,26,28,0.571428571428571,3
7,30,17,61,26,27,0.523809523809524,3
7,30,18,63,25,27,0.523809523809524,3
7,30,19,67,24,26,0.476190476190476,2
7,30,20,70,24,26,0.476190476190476,2
7,30,21,74,23,25,0.428571428571429,2
7,30,22,76,22,24,0.380952380952381,2
7,30,23,77,22,24,0.380952380952381,2
7,31,0,79,21,23,0.333333333333333,2
7,31,1,80,21,22,0.285714285714286,1
7,31,2,81,21,21,0.238095238095238,1
7,31,3,82,20,20,0.19047619047619,1
7,31,4,82,20,21,0.238095238095238,1
7,31,5,82,20,21,0.238095238095238,1
7,31,6,81,21,22,0.285714285714286,1
7,31,7,78,22,23,0.333333333333333,2
7,31,8,74,23,24,0.380952380952381,2
7,31,9,71,24,26,0.476190476190476,2
7,31,10,66,25,26,0.476190476190476,2
7,31,11,61,26,27,0.523809523809524,3
7,31,12,56,27,28,0.571428571428571,3
7,31,13,55,27,28,0.571428571428571,3
7,31,14,54,27,28,0.571428571428571,3
7,31,15,53,28,29,0.619047619047619,3
7,31,16,55,27,28,0.571428571428571,3
7,31,17,58,26,28,0.571428571428571,3
7,31,18,60,26,27,0.523809523809524,3
7,31,19,63,25,26,0.476190476190476,2
7,31,20,67,24,26,0.476190476190476,2
7,31,21,71,23,25,0.428571428571429,2
7,31,22,73,23,24,0.380952380952381,2
7,31,23,76,22,24,0.380952380952381,2
8,1,0,79,21,23,0.333333333333333,2
8,1,1,80,21,22,0.285714285714286,1
8,1,2,82,21,21,0.238095238095238,1
8,1,3,83,20,20,0.19047619047619,1
8,1,4,82,21,21,0.238095238095238,1
8,1,5,82,21,21,0.238095238095238,1
8,1,6,82,21,22,0.285714285714286,1
8,1,7,78,22,23,0.333333333333333,2
8,1,8,74,22,24,0.380952380952381,2
8,1,9,71,23,25,0.428571428571429,2
8,1,10,67,24,26,0.476190476190476,2
8,1,11,63,25,27,0.523809523809524,3
8,1,12,60,26,27,0.523809523809524,3
8,1,13,58,26,28,0.571428571428571,3
8,1,14,57,27,28,0.571428571428571,3
8,1,15,55,27,28,0.571428571428571,3
8,1,16,58,26,28,0.571428571428571,3
8,1,17,61,26,27,0.523809523809524,3
8,1,18,63,25,27,0.523809523809524,3
8,1,19,66,24,26,0.476190476190476,2
8,1,20,69,24,26,0.476190476190476,2
8,1,21,72,23,25,0.428571428571429,2
8,1,22,74,23,25,0.428571428571429,2
8,1,23,75,22,25,0.428571428571429,2
8,2,0,77,22,25,0.428571428571429,2
8,2,1,77,22,24,0.380952380952381,2
8,2,2,78,21,24,0.380952380952381,2
8,2,3,79,21,23,0.333333333333333,2
8,2,4,80,21,23,0.333333333333333,2
8,2,5,80,21,22,0.285714285714286,1
8,2,6,80,21,22,0.285714285714286,1
8,2,7,77,22,23,0.333333333333333,2
8,2,8,74,22,24,0.380952380952381,2
8,2,9,71,23,25,0.428571428571429,2
8,2,10,66,24,26,0.476190476190476,2
8,2,11,62,25,27,0.523809523809524,3
8,2,12,57,26,27,0.523809523809524,3
8,2,13,56,26,28,0.571428571428571,3
8,2,14,55,27,28,0.571428571428571,3
8,2,15,54,27,28,0.571428571428571,3
8,2,16,56,26,27,0.523809523809524,3
8,2,17,58,25,27,0.523809523809524,3
8,2,18,60,25,26,0.476190476190476,2
8,2,19,62,24,26,0.476190476190476,2
8,2,20,65,24,25,0.428571428571429,2
8,2,21,67,23,25,0.428571428571429,2
8,2,22,70,23,25,0.428571428571429,2
8,2,23,72,22,25,0.428571428571429,2
8,3,0,74,22,25,0.428571428571429,2
8,3,1,75,22,24,0.380952380952381,2
8,3,2,76,21,24,0.380952380952381,2
8,3,3,77,21,23,0.333333333333333,2
8,3,4,77,21,23,0.333333333333333,2
8,3,5,77,21,22,0.285714285714286,1
8,3,6,77,21,22,0.285714285714286,1
8,3,7,75,22,23,0.333333333333333,2
8,3,8,72,22,24,0.380952380952381,2
8,3,9,70,23,25,0.428571428571429,2
8,3,10,65,24,26,0.476190476190476,2
8,3,11,61,25,27,0.523809523809524,3
8,3,12,56,26,27,0.523809523809524,3
8,3,13,54,27,28,0.571428571428571,3
8,3,14,52,27,28,0.571428571428571,3
8,3,15,50,28,28,0.571428571428571,3
8,3,16,53,27,28,0.571428571428571,3
8,3,17,56,26,27,0.523809523809524,3
8,3,18,59,25,27,0.523809523809524,3
8,3,19,62,25,26,0.476190476190476,2
8,3,20,65,24,26,0.476190476190476,2
8,3,21,69,23,25,0.428571428571429,2
8,3,22,71,23,24,0.380952380952381,2
8,3,23,73,22,24,0.380952380952381,2
8,4,0,76,22,23,0.333333333333333,2
8,4,1,77,21,22,0.285714285714286,1
8,4,2,78,21,22,0.285714285714286,1
8,4,3,79,21,21,0.238095238095238,1
8,4,4,79,21,21,0.238095238095238,1
8,4,5,78,21,22,0.285714285714286,1
8,4,6,77,21,22,0.285714285714286,1
8,4,7,75,22,23,0.333333333333333,2
8,4,8,72,23,25,0.428571428571429,2
8,4,9,70,24,26,0.476190476190476,2
8,4,10,65,25,27,0.523809523809524,3
8,4,11,61,26,28,0.571428571428571,3
8,4,12,56,27,28,0.571428571428571,3
8,4,13,55,27,28,0.571428571428571,3
8,4,14,54,28,29,0.619047619047619,3
8,4,15,53,28,29,0.619047619047619,3
8,4,16,55,27,28,0.571428571428571,3
8,4,17,57,26,28,0.571428571428571,3
8,4,18,60,26,27,0.523809523809524,3
8,4,19,64,25,26,0.476190476190476,2
8,4,20,68,24,26,0.476190476190476,2
8,4,21,71,23,25,0.428571428571429,2
8,4,22,74,23,25,0.428571428571429,2
8,4,23,76,22,25,0.428571428571429,2
8,5,0,78,22,24,0.380952380952381,2
8,5,1,79,22,24,0.380952380952381,2
8,5,2,79,22,24,0.380952380952381,2
8,5,3,80,21,24,0.380952380952381,2
8,5,4,80,21,24,0.380952380952381,2
8,5,5,80,22,24,0.380952380952381,2
8,5,6,81,22,24,0.380952380952381,2
8,5,7,80,22,25,0.428571428571429,2
8,5,8,80,22,25,0.428571428571429,2
8,5,9,79,22,25,0.428571428571429,2
8,5,10,77,23,25,0.428571428571429,2
8,5,11,74,23,25,0.428571428571429,2
8,5,12,72,24,26,0.476190476190476,2
8,5,13,69,24,26,0.476190476190476,2
8,5,14,66,25,26,0.476190476190476,2
8,5,15,64,25,27,0.523809523809524,3
8,5,16,65,25,26,0.476190476190476,2
8,5,17,67,25,26,0.476190476190476,2
8,5,18,68,24,26,0.476190476190476,2
8,5,19,71,24,25,0.428571428571429,2
8,5,20,73,23,25,0.428571428571429,2
8,5,21,76,22,25,0.428571428571429,2
8,5,22,77,22,24,0.380952380952381,2
8,5,23,79,22,24,0.380952380952381,2
8,6,0,80,21,23,0.333333333333333,2
8,6,1,80,21,22,0.285714285714286,1
